,Year,Team,Name,Salary,Prev_Salary
10424,2003,HANWHA,장종훈,9800,13000
7824,2020,HEROES,윤영삼,9800,6000
1808,2005,KIA,김상훈,9800,11500
1807,2006,KIA,김상훈,9800,9800
6415,2017,KIA,신종길,9800,12000
10238,2008,KIA,장문석,9800,
4585,2023,KT,박시영,9800,12000
8312,2022,LG,이민호,9800,7000
11584,2002,SK/SSG,조웅천,9800,10400
8021,2001,DOOSAN,이광우,9750,
7426,2004,HYUNDAI,위재영,9750,12750
7431,2005,SK/SSG,위재영,9750,
7693,2022,HANWHA,윤대경,9730,7700
486,2011,DOOSAN,고창성,9700,6000
4177,2023,DOOSAN,박계범,9700,14500
1901,2020,HEROES,김성민,9700,5800
4970,2011,HEROES,박준수,9700,9000
7764,2015,HEROES,윤석민,9700,7700
4964,2012,KIA,박준수,9700,
175,2001,LOTTE,강상수,9700,
174,2002,LOTTE,강상수,9700,9700
8436,2004,LOTTE,이상목,9700,
1660,2022,HANWHA,김범수,9680,6500
9831,2002,DOOSAN,이혜천,9600,5800
13357,2005,KIA,홍세완,9600,12000
13356,2006,KIA,홍세완,9600,9600
205,2019,SK/SSG,강승호,9600,6600
413,2011,DOOSAN,고영민,9500,13500
1644,2001,DOOSAN,김민호,9500,
3777,2018,DOOSAN,류지혁,9500,5700
5160,2019,DOOSAN,박치국,9500,3400
7226,2016,DOOSAN,오재일,9500,7300
8044,2008,DOOSAN,이대수,9500,4500
9828,2005,DOOSAN,이혜천,9500,9000
11507,2024,DOOSAN,조수행,9500,7800
12653,2025,DOOSAN,최지강,9500,3400
3345,2017,HANWHA,김혁민,9500,
10079,2015,HANWHA,임준섭,9500,
11281,2016,HANWHA,정현석,9500,7000
11951,2006,HANWHA,차명주,9500,9000
806,2011,HEROES,금민철,9500,6000
1568,2012,HEROES,김민우,9500,8000
2026,2015,HEROES,김세현,9500,
6970,2017,HEROES,양훈,9500,15000
6461,2004,HYUNDAI,신철인,9500,6000
11561,2004,HYUNDAI,조용준,9500,6050
3447,2017,KIA,김호령,9500,6000
5880,2011,KIA,손영민,9500,9000
6221,2003,KIA,신동주,9500,8600
10284,2019,KT,장성우,9500,7300
11744,2022,KT,조현우,9500,7500
2332,2023,LG,김유영,9500,
3988,2023,LG,문성주,9500,4200
7897,2017,LG,윤지웅,9500,12500
8086,2009,LG,이대형,9500,8000
11235,2018,LG,정찬헌,9500,4500
11942,2016,LG,진해수,9500,7500
582,2019,LOTTE,구승민,9500,3400
1204,2023,LOTTE,김도규,9500,5700
5715,2023,LOTTE,서준원,9500,8400
8354,2019,LOTTE,이병규,9500,9000
8564,2016,LOTTE,이성민,9500,5200
8565,2016,LOTTE,이성민,9500,5200
9911,2007,LOTTE,임경완,9500,
12139,2007,LOTTE,최경환,9500,11000
1914,2024,NC,김성욱,9500,10000
2153,2022,NC,김영규,9500,8300
4335,2015,NC,박민우,9500,2600
12303,2020,NC,최성영,9500,5800
754,2008,SAMSUNG,권혁,9500,5500
3403,2001,SAMSUNG,김현욱,9500,
3402,2002,SAMSUNG,김현욱,9500,9500
11406,2010,SAMSUNG,조동찬,9500,9000
11898,2002,SAMSUNG,진갑용,9500,7000
9,2010,SK/SSG,가득염,9500,12000
851,2009,SK/SSG,김강민,9500,7000
1559,2022,SK/SSG,김민식,9500,
4343,2023,SK/SSG,박민호,9500,12000
7303,2021,SK/SSG,오태곤,9500,8300
10092,2018,SK/SSG,임준혁,9500,10000
10625,2015,SK/SSG,전유수,9500,5000
10746,2002,SK/SSG,정경배,9500,
8974,2011,DOOSAN,이원석,9400,10500
8287,2025,HANWHA,이민우,9400,5600
12998,2025,HANWHA,한승혁,9400,4900
11361,2007,KIA,조경환,9400,11000
5036,2002,LOTTE,박지철,9400,3300
6534,2024,LOTTE,심재민,9400,8300
5598,2014,HEROES,서건창,9300,7700
1563,2015,KIA,김민우,9300,8300
5761,2002,KIA,성영재,9300,8200
5764,2003,LG,성영재,9300,
8364,2014,LG,이병규7,9300,7500
9633,2017,LG,이천웅,9300,2800
5229,2003,LOTTE,박현승,9300,8500
503,2015,SK/SSG,고효준,9300,11000
10017,2011,DOOSAN,임재철,9200,11000
6296,2021,KT,신본기,9200,
5455,2024,LG,백승현,9200,4600
4429,2002,LOTTE,박석진,9200,6500
9709,2024,LOTTE,이학주,9200,7200
10050,2019,NC,임정호,9200,
10049,2020,NC,임정호,9200,9200
12153,2016,NC,최금강,9200,3300
6499,2015,KIA,심동섭,9100,5000
4866,2017,LOTTE,박종윤,9100,16000
601,2003,DOOSAN,구자운,9000,5700
1643,2002,DOOSAN,김민호,9000,9500
2398,2024,DOOSAN,김인태,9000,10000
3064,2005,DOOSAN,김창희,9000,7500
9805,2021,DOOSAN,이형범,9000,14200
9830,2003,DOOSAN,이혜천,9000,9600
9829,2004,DOOSAN,이혜천,9000,9000
10020,2006,DOOSAN,임재철,9000,5000
10181,2009,DOOSAN,임태훈,9000,6000
10177,2013,DOOSAN,임태훈,9000,10000
13298,2018,DOOSAN,홍상삼,9000,12500
367,2015,HANWHA,고동진,9000,10000
991,2012,HANWHA,김광수,9000,5200
1577,2021,HANWHA,김민우,9000,4200
2713,2002,HANWHA,김종석,9000,5000
3180,2015,HANWHA,김태완,9000,10000
4403,2019,HANWHA,박상원,9000,3100
6205,2006,HANWHA,신경현,9000,4500
7692,2023,HANWHA,윤대경,9000,9730
8059,2011,HANWHA,이대수,9000,8000
9149,2016,HANWHA,이재우,9000,
9919,2015,HANWHA,임경완,9000,
10262,2019,HANWHA,장민재,9000,7100
11952,2005,HANWHA,차명주,9000,10700
12860,2017,HANWHA,하주석,9000,3200
12852,2025,HANWHA,하주석,9000,7000
12949,2008,HANWHA,한상훈,9000,6500
1899,2022,HEROES,김성민,9000,6000
1898,2024,HEROES,김성민,9000,
2873,2023,HEROES,김준완,9000,5000
3206,2025,HEROES,김태진,9000,11000
4031,2015,HEROES,문우람,9000,6200
4030,2016,HEROES,문우람,9000,9000
4269,2019,HEROES,박동원,9000,18000
4482,2014,HEROES,박성훈,9000,8000
4972,2008,HEROES,박준수,9000,
4971,2010,HEROES,박준수,9000,
5638,2014,HEROES,서동욱,9000,8500
6672,2021,HEROES,안우진,9000,4800
6936,2020,HEROES,양현,9000,6000
7206,2014,HEROES,오재영,9000,
9993,2001,HYUNDAI,임선동,9000,
1225,2025,KIA,김도현,9000,3500
2277,2009,KIA,김원섭,9000,4700
2276,2017,KIA,김원섭,9000,15000
3200,2020,KIA,김태진,9000,
3448,2024,KIA,김호령,9000,7000
3597,2011,KIA,나지완,9000,10000
4215,2014,KIA,박기남,9000,10000
4214,2015,KIA,박기남,9000,9000
5881,2010,KIA,손영민,9000,4300
6958,2013,KIA,양현종,9000,14000
7459,2009,KIA,유동훈,9000,6000
7750,2007,KIA,윤석민,9000,4500
7832,2024,KIA,윤영철,9000,3000
9054,2022,KIA,이의리,9000,3000
12386,2014,KIA,최영필,9000,
13262,2017,KIA,홍건희,9000,4500
13295,2021,KIA,홍상삼,9000,4000
1637,2020,KT,김민혁,9000,3900
1635,2022,KT,김민혁,9000,6500
2518,2017,KT,김재윤,9000,7200
4584,2024,KT,박시영,9000,9800
7194,2022,KT,오윤석,9000,6000
9885,2020,KT,이홍구,9000,
1464,2008,LG,김민기,9000,6600
2223,2018,LG,김용의,9000,12000
2923,2018,LG,김지용,9000,10000
4125,2014,LG,박경수,9000,
4663,2005,LG,박용택,9000,7000
5683,2005,LG,서용빈,9000,
6681,2018,LG,안익훈,9000,5000
6830,2017,LG,양석환,9000,7000
8022,2002,LG,이광우,9000,
8201,2011,LG,이동현,9000,5200
8497,2021,LG,이상호,9000,
8868,2008,LG,이용규,9000,11000
9374,2002,LG,이종열,9000,10000
10040,2015,LG,임정우,9000,6500
10598,2004,LG,전승남,9000,4000
12126,2016,LG,최경철,9000,13000
12190,2006,LG,최동수,9000,8000
464,2013,LOTTE,고원준,9000,11000
497,2019,LOTTE,고효준,9000,10000
3896,2022,LOTTE,문경찬,9000,
3912,2013,LOTTE,문규현,9000,8400
3909,2016,LOTTE,문규현,9000,8500
5103,2020,LOTTE,박진형,9000,7000
5225,2007,LOTTE,박현승,9000,7800
6287,2018,LOTTE,신본기,9000,5500
7015,2002,LOTTE,에레라,9000,
7708,2024,LOTTE,윤동희,9000,3300
8255,2013,LOTTE,이명우,9000,4500
8355,2018,LOTTE,이병규,9000,
12173,2013,LOTTE,최대성,9000,3000
618,2018,NC,구창모,9000,5700
779,2023,NC,권희동,9000,11000
898,2020,NC,김건태,9000,5700
2125,2023,NC,김시훈,9000,3000
2740,2014,NC,김종호,9000,3000
2782,2023,NC,김주원,9000,6000
5355,2023,NC,배재환,9000,
9833,2015,NC,이혜천,9000,10000
10046,2023,NC,임정호,9000,10500
11845,2015,NC,지석훈,9000,6000
331,2017,SAMSUNG,강한울,9000,
1168,2005,SAMSUNG,김대익,9000,8700
1279,2023,SAMSUNG,김동엽,9000,15000
3007,2003,SAMSUNG,김진웅,9000,10000
3070,2006,SAMSUNG,김창희,9000,
3711,2002,SAMSUNG,노장진,9000,7000
5423,2017,SAMSUNG,백상원,9000,4500
5422,2018,SAMSUNG,백상원,9000,9000
6740,2008,SAMSUNG,안지만,9000,4875
6738,2010,SAMSUNG,안지만,9000,11000
6932,2024,SAMSUNG,양현,9000,
7081,2002,SAMSUNG,오상민,9000,
7080,2003,SAMSUNG,오상민,9000,9000
9501,2014,SAMSUNG,이지영,9000,6000
9713,2020,SAMSUNG,이학주,9000,2700
11407,2009,SAMSUNG,조동찬,9000,11000
12710,2020,SAMSUNG,최충연,9000,13500
13247,2011,SAMSUNG,현재윤,9000,10250
920,2001,SK/SSG,김경기,9000,
2812,2018,SK/SSG,김주한,9000,5700
4010,2018,SK/SSG,문승원,9000,4400
4009,2019,SK/SSG,문승원,9000,9000
4762,2015,SK/SSG,박정배,9000,8000
5726,2019,SK/SSG,서진용,9000,6000
8465,2015,SK/SSG,이상열,9000,
8586,2018,SK/SSG,이성우,9000,6000
8745,2003,SK/SSG,이승호,9000,8000
9897,2022,SK/SSG,이흥련,9000,7000
10637,2023,SK/SSG,전의산,9000,3000
11423,2010,SK/SSG,조동화,9000,10500
11420,2013,SK/SSG,조동화,9000,11000
12387,2013,SK/SSG,최영필,9000,7000
12561,2008,SK/SSG,최정,9000,3400
12718,2002,SK/SSG,최태원,9000,10000
12717,2003,SK/SSG,최태원,9000,9000
12845,2025,SK/SSG,하재훈,9000,10000
2722,2023,HANWHA,김종수,8900,7900
10328,2016,KT,장시환,8900,3300
8518,2003,DOOSAN,이상훈,8800,4600
8677,2023,DOOSAN,이승진,8800,11000
20,2019,HANWHA,강경학,8800,5800
4050,2025,HANWHA,문현빈,8800,8000
10076,2019,HANWHA,임준섭,8800,8500
10075,2020,HANWHA,임준섭,8800,8800
804,2015,HEROES,금민철,8800,8000
1567,2013,HEROES,김민우,8800,9500
3856,2014,HEROES,마정길,8800,
3998,2018,HEROES,문성현,8800,
7257,2016,HEROES,오주원,8800,
7603,2011,HEROES,유한준,8800,3500
9967,2020,HEROES,임병욱,8800,10000
1553,2020,KIA,김민식,8800,14000
13359,2007,KIA,홍세완,8800,9600
13358,2010,KIA,홍세완,8800,6000
4228,2008,LOTTE,박기혁,8800,10000
4428,2003,LOTTE,박석진,8800,9200
5228,2004,LOTTE,박현승,8800,9300
11817,2002,LOTTE,주형광,8800,11000
4433,2004,SAMSUNG,박석진,8800,
10745,2003,SK/SSG,정경배,8800,9500
8043,2009,DOOSAN,이대수,8700,9500
12610,2015,DOOSAN,최주환,8700,5800
8413,2012,HEROES,이보근,8700,5800
13133,2014,HEROES,허도환,8700,5700
17,2021,KIA,강경학,8700,
9940,2020,KIA,임기준,8700,10000
7941,2023,LG,윤호솔,8700,
1163,2003,LOTTE,김대익,8700,8300
10051,2017,NC,임정호,8700,7700
10149,2015,NC,임창민,8700,6200
1169,2004,SAMSUNG,김대익,8700,
3583,2008,SK/SSG,나주환,8700,5300
13376,2002,DOOSAN,홍원기,8600,5600
7116,2018,HANWHA,오선진,8600,7600
12048,2005,HYUNDAI,채종국,8600,4300
12047,2006,HYUNDAI,채종국,8600,8600
6222,2002,KIA,신동주,8600,7000
713,2008,LG,권용관,8600,6500
5101,2024,LOTTE,박진형,8600,
3887,2014,NC,모창민,8600,4200
3210,2001,SAMSUNG,김태한,8600,
3110,2005,SK/SSG,김태균,8600,
3212,2002,SK/SSG,김태한,8600,
6314,2006,SK/SSG,신승현,8600,4000
12053,2007,SK/SSG,채종국,8600,
485,2012,DOOSAN,고창성,8500,9700
4176,2024,DOOSAN,박계범,8500,9700
4974,2025,DOOSAN,박준영,8500,7000
7218,2011,DOOSAN,오재원,8500,5200
9030,2024,DOOSAN,이유찬,8500,6000
9140,2013,DOOSAN,이재우,8500,11000
11224,2018,DOOSAN,정진호,8500,4700
11509,2022,DOOSAN,조수행,8500,7500
12339,2025,DOOSAN,최승용,8500,10200
13206,2018,DOOSAN,허준혁,8500,
13205,2019,DOOSAN,허준혁,8500,8500
6837,2019,HANWHA,양성우,8500,10000
8439,2002,HANWHA,이상목,8500,6000
10078,2016,HANWHA,임준섭,8500,9500
10077,2018,HANWHA,임준섭,8500,
12393,2006,HANWHA,최영필,8500,4000
13010,2001,HANWHA,한용덕,8500,
13009,2002,HANWHA,한용덕,8500,8500
1506,2013,HEROES,김민성,8500,7500
4000,2014,HEROES,문성현,8500,
5639,2013,HEROES,서동욱,8500,
6933,2023,HEROES,양현,8500,10000
8761,2020,HEROES,이승호,8500,5000
8759,2022,HEROES,이승호,8500,10000
1554,2021,KIA,김민식,8500,8800
3201,2021,KIA,김태진,8500,9000
3450,2020,KIA,김호령,8500,
3449,2021,KIA,김호령,8500,8500
5550,2025,KIA,변우혁,8500,6000
5943,2006,KIA,손지환,8500,7000
5942,2007,KIA,손지환,8500,8500
8071,2003,KIA,이대진,8500,11500
9608,2020,KIA,이창진,8500,3100
9836,2001,KIA,이호성,8500,
11974,2011,KIA,차일목,8500,7500
12274,2001,KIA,최상덕,8500,
12977,2021,KIA,한승택,8500,8000
12976,2022,KIA,한승택,8500,8500
12987,2019,KIA,한승혁,8500,6500
6527,2019,KT,심우준,8500,6300
6652,2022,KT,안영명,8500,7000
9854,2024,KT,이호연,8500,5700
11435,2016,KT,조무근,8500,2700
12181,2015,KT,최대성,8500,
2222,2019,LG,김용의,8500,9000
2621,2009,LG,김정민,8500,8000
3803,2006,LG,류택현,8500,
5632,2012,LG,서동욱,8500,3200
5682,2006,LG,서용빈,8500,9000
5912,2007,LG,손인호,8500,
7514,2024,LG,유영찬,8500,3100
8083,2012,LG,이대형,8500,14000
8082,2013,LG,이대형,8500,8500
8199,2013,LG,이동현,8500,5000
8496,2022,LG,이상호,8500,9000
8751,2007,LG,이승호,8500,10000
8750,2008,LG,이승호,8500,8500
9171,2023,LG,이재원,8500,5200
11238,2015,LG,정찬헌,8500,3200
1483,2024,LOTTE,김민석,8500,3000
3910,2015,LOTTE,문규현,8500,6800
3939,2001,LOTTE,문동환,8500,
5230,2002,LOTTE,박현승,8500,7000
5717,2021,LOTTE,서준원,8500,4600
5903,2006,LOTTE,손인호,8500,8000
9067,2022,LOTTE,이인복,8500,4800
10326,2018,LOTTE,장시환,8500,6500
10325,2019,LOTTE,장시환,8500,8500
237,2018,NC,강윤구,8500,8000
236,2019,NC,강윤구,8500,8500
492,2013,NC,고창성,8500,
6575,2024,NC,심창민,8500,15000
7353,2016,NC,용덕한,8500,7500
8308,2015,NC,이민호,8500,5800
2753,2002,SAMSUNG,김종훈,8500,6000
3338,2018,SAMSUNG,김헌곤,8500,5000
5296,2013,SAMSUNG,배영섭,8500,7000
8441,2025,SAMSUNG,이상민,8500,6500
10576,2003,SAMSUNG,전병호,8500,6500
291,2024,SK/SSG,강진성,8500,8000
501,2023,SK/SSG,고효준,8500,4000
6761,2012,SK/SSG,안치용,8500,5500
10202,2012,SK/SSG,임훈,8500,5000
10622,2018,SK/SSG,전유수,8500,11000
8973,2012,DOOSAN,이원석,8400,9400
10960,2007,DOOSAN,정성훈,8400,
1842,2025,HEROES,김선기,8400,7000
8411,2016,HEROES,이보근,8400,
9989,2005,HYUNDAI,임선동,8400,12000
3913,2012,LOTTE,문규현,8400,4200
5716,2022,LOTTE,서준원,8400,8500
11493,2004,LOTTE,조성환,8400,4200
12062,2003,SK/SSG,채종범,8400,5200
3851,2011,HANWHA,마일영,8300,11000
9670,2017,HANWHA,이태양,8300,6500
13532,2025,HANWHA,황영묵,8300,3000
1564,2014,KIA,김민우,8300,
7306,2018,KT,오태곤,8300,6000
7305,2019,KT,오태곤,8300,8300
9484,2025,LG,이지강,8300,6800
1164,2002,LOTTE,김대익,8300,7700
6535,2023,LOTTE,심재민,8300,
2154,2021,NC,김영규,8300,6300
12300,2024,NC,최성영,8300,7200
7304,2020,SK/SSG,오태곤,8300,
1398,2009,DOOSAN,김명제,8200,6200
9342,2012,HEROES,이정훈,8200,7200
5762,2001,KIA,성영재,8200,
12056,2008,KIA,채종범,8200,
6536,2022,KT,심재민,8200,6300
10496,2019,NC,장현식,8200,10200
9185,2024,SAMSUNG,이재익,8200,5700
11206,2019,SK/SSG,정진기,8200,6200
12060,2005,SK/SSG,채종범,8200,7500
9804,2022,DOOSAN,이형범,8100,9000
10264,2017,HANWHA,장민재,8100,3700
6336,2004,KIA,신용운,8100,2700
5994,2022,KT,송민섭,8100,5700
2623,2006,LG,김정민,8100,6500
6361,2002,LG,신윤호,8100,2700
7445,2016,LG,유강남,8100,2700
5035,2003,LOTTE,박지철,8100,9400
6313,2007,SK/SSG,신승현,8100,8600
6312,2011,SK/SSG,신승현,8100,
8738,2009,SK/SSG,이승호,8100,6100
8739,2009,SK/SSG,이승호,8100,6100
412,2012,DOOSAN,고영민,8000,9500
4062,2006,DOOSAN,문희성,8000,4700
5159,2020,DOOSAN,박치국,8000,9500
6590,2001,DOOSAN,안경현,8000,
7333,2014,DOOSAN,오현택,8000,3000
7330,2017,DOOSAN,오현택,8000,11000
10379,2021,DOOSAN,장원준,8000,30000
12624,2008,DOOSAN,최준석,8000,5500
13114,2014,DOOSAN,허경민,8000,4100
373,2007,HANWHA,고동진,8000,4500
369,2013,HANWHA,고동진,8000,7000
721,2016,HANWHA,권용관,8000,7000
989,2014,HANWHA,김광수,8000,7000
2045,2007,HANWHA,김수연,8000,6600
3179,2016,HANWHA,김태완,8000,9000
3323,2007,HANWHA,김해님,8000,6700
4051,2024,HANWHA,문현빈,8000,3000
6400,2021,HANWHA,신정락,8000,12000
6663,2008,HANWHA,안영명,8000,5000
6662,2009,HANWHA,안영명,8000,8000
6661,2011,HANWHA,안영명,8000,
6839,2017,HANWHA,양성우,8000,2800
7118,2016,HANWHA,오선진,8000,
7647,2014,HANWHA,윤규진,8000,
8060,2010,HANWHA,이대수,8000,
11283,2014,HANWHA,정현석,8000,5000
12542,2018,HANWHA,최재훈,8000,5800
13138,2015,HANWHA,허도환,8000,
39,2012,HEROES,강귀태,8000,10000
149,2011,HEROES,강병식,8000,5300
239,2016,HEROES,강윤구,8000,
805,2014,HEROES,금민철,8000,
1277,2008,HEROES,김동수,8000,
1569,2011,HEROES,김민우,8000,2400
2425,2011,HEROES,김일경,8000,5300
3273,2020,HEROES,김태훈,8000,
4483,2013,HEROES,박성훈,8000,3700
6137,2013,HEROES,송지만,8000,25000
8471,2009,HEROES,이상열,8000,7000
10376,2008,HEROES,장원삼,8000,
10567,2023,HEROES,전병우,8000,7000
12833,2024,HEROES,하영민,8000,6500
2409,2001,HYUNDAI,김인호,8000,
4965,2007,HYUNDAI,박준수,8000,2800
6046,2006,HYUNDAI,송신영,8000,10000
13372,2006,HYUNDAI,홍원기,8000,
495,2016,KIA,고효준,8000,
494,2017,KIA,고효준,8000,8000
1863,2016,KIA,김선빈,8000,
1862,2017,KIA,김선빈,8000,8000
3152,2014,KIA,김태영,8000,
3451,2025,KIA,김호령,8000,9000
5003,2024,KIA,박준표,8000,10500
5882,2017,KIA,손영민,8000,
6501,2019,KIA,심동섭,8000,13000
6500,2021,KIA,심동섭,8000,
6651,2010,KIA,안영명,8000,
8072,2008,KIA,이대진,8000,6300
9197,2008,KIA,이재주,8000,10000
11975,2014,KIA,차일목,8000,10000
12908,2014,KIA,한기주,8000,
12979,2020,KIA,한승택,8000,6000
12978,2023,KIA,한승택,8000,8500
13263,2018,KIA,홍건희,8000,9000
13459,2024,KIA,황대인,8000,13000
801,2018,KT,금민철,8000,
4560,2020,KT,박승욱,8000,6600
4559,2021,KT,박승욱,8000,8000
6247,2015,KT,신명철,8000,
6538,2018,KT,심재민,8000,5700
6981,2019,KT,엄상백,8000,7600
6979,2022,KT,엄상백,8000,5000
7243,2016,KT,오정복,8000,5000
7531,2021,KT,유원상,8000,4000
10629,2022,KT,전유수,8000,10500
176,2006,LG,강상수,8000,
710,2014,LG,권용관,8000,5500
974,2006,LG,김광삼,8000,7000
969,2011,LG,김광삼,8000,5800
1181,2021,LG,김대현,8000,12000
2622,2008,LG,김정민,8000,
3981,2017,LG,문선재,8000,6500
4126,2011,LG,박경수,8000,7200
6382,2014,LG,신재웅,8000,5500
6578,2025,LG,심창민,8000,
7084,2010,LG,오상민,8000,5000
7083,2011,LG,오상민,8000,8000
8087,2008,LG,이대형,8000,3800
8470,2010,LG,이상열,8000,
8589,2020,LG,이성우,8000,7000
8588,2021,LG,이성우,8000,8000
9632,2018,LG,이천웅,8000,9300
9627,2023,LG,이천웅,8000,10000
10240,2001,LG,장문석,8000,
11059,2020,LG,정우영,8000,2700
11178,2019,LG,정주현,8000,5000
11175,2022,LG,정주현,8000,14000
12191,2005,LG,최동수,8000,7000
12484,2003,LG,최원호,8000,4400
12482,2005,LG,최원호,8000,7200
5,2004,LOTTE,가득염,8000,5700
4,2005,LOTTE,가득염,8000,8000
3,2006,LOTTE,가득염,8000,8000
173,2003,LOTTE,강상수,8000,9700
172,2004,LOTTE,강상수,8000,8000
171,2005,LOTTE,강상수,8000,8000
402,2024,LOTTE,고승민,8000,7300
581,2020,LOTTE,구승민,8000,9500
1203,2024,LOTTE,김도규,8000,9500
1424,2019,LOTTE,김문호,8000,15000
3106,2002,LOTTE,김태균,8000,
5212,2016,LOTTE,박헌도,8000,
5331,2019,LOTTE,배장호,8000,13000
5872,2011,LOTTE,손아섭,8000,4000
5904,2005,LOTTE,손인호,8000,6300
6390,2024,LOTTE,신정락,8000,7000
6597,2023,LOTTE,안권수,8000,
11333,2014,LOTTE,정훈,8000,4200
11328,2019,LOTTE,정훈,8000,10000
11815,2004,LOTTE,주형광,8000,7500
11814,2005,LOTTE,주형광,8000,8000
238,2017,NC,강윤구,8000,
897,2021,NC,김건태,8000,9000
2867,2019,NC,김준완,8000,
2866,2020,NC,김준완,8000,8000
3096,2014,NC,김태군,8000,5500
3741,2024,NC,도태훈,8000,5000
3740,2025,NC,도태훈,8000,8000
7409,2015,NC,원종현,8000,2400
7408,2016,NC,원종현,8000,8000
8491,2019,NC,이상호,8000,7500
12299,2025,NC,최성영,8000,8300
595,2016,SAMSUNG,구자욱,8000,2700
686,2020,SAMSUNG,권오준,8000,15000
1278,2024,SAMSUNG,김동엽,8000,9000
2345,2021,SAMSUNG,김윤수,8000,3700
3009,2001,SAMSUNG,김진웅,8000,
3107,2001,SAMSUNG,김태균,8000,
3415,2023,SAMSUNG,김현준,8000,3300
4208,2018,SAMSUNG,박근홍,8000,10000
7419,2020,SAMSUNG,원태인,8000,2700
8704,2023,SAMSUNG,이승현,8000,10000
8705,2023,SAMSUNG,이승현,8000,5500
8823,2011,SAMSUNG,이영욱,8000,4095
10481,2023,SAMSUNG,장필준,8000,12000
10738,2001,SAMSUNG,정경배,8000,
12379,2020,SAMSUNG,최영진,8000,5300
12661,2020,SAMSUNG,최지광,8000,3100
12,2007,SK/SSG,가득염,8000,
292,2023,SK/SSG,강진성,8000,
383,2025,SK/SSG,고명준,8000,3000
506,2010,SK/SSG,고효준,8000,2700
2023,2021,SK/SSG,김세현,8000,12000
2304,2001,SK/SSG,김원형,8000,
4763,2014,SK/SSG,박정배,8000,
4761,2016,SK/SSG,박정배,8000,9000
4760,2017,SK/SSG,박정배,8000,8000
6381,2015,SK/SSG,신재웅,8000,
6592,2009,SK/SSG,안경현,8000,
6997,2012,SK/SSG,엄정욱,8000,5000
8746,2002,SK/SSG,이승호,8000,4500
9535,2003,SK/SSG,이진영,8000,5100
9868,2003,SK/SSG,이호준,8000,5000
10555,2014,SK/SSG,전병두,8000,11000
10636,2024,SK/SSG,전의산,8000,9000
10801,2006,SK/SSG,정대현,8000,7000
10800,2007,SK/SSG,정대현,8000,8000
10887,2010,SK/SSG,정병희,8000,
11378,2001,SK/SSG,조규제,8000,
11590,2003,SK/SSG,조원우,8000,7000
12677,2021,SK/SSG,최지훈,8000,2700
12936,2025,SK/SSG,한두솔,8000,3200
265,2021,HANWHA,강재민,7900,2700
2723,2022,HANWHA,김종수,7900,6100
2982,2021,HANWHA,김진영,7900,3200
803,2016,HEROES,금민철,7900,8800
8412,2013,HEROES,이보근,7900,8700
7886,2023,KIA,윤중현,7900,6500
4572,2020,LOTTE,박시영,7900,5000
10308,2022,DOOSAN,장승현,7800,3800
11508,2023,DOOSAN,조수행,7800,8500
19,2020,HANWHA,강경학,7800,8800
3143,2024,HANWHA,김태연,7800,6000
13136,2017,HANWHA,허도환,7800,7500
11276,2018,KT,정현,7800,2800
712,2009,LG,권용관,7800,8600
12203,2019,LG,최동환,7800,6500
12746,2001,LG,최향남,7800,
13255,2013,LG,현재윤,7800,
13254,2014,LG,현재윤,7800,7800
3105,2003,LOTTE,김태균,7800,8000
3104,2004,LOTTE,김태균,7800,7800
4230,2006,LOTTE,박기혁,7800,5700
4949,2015,LOTTE,박준서,7800,6800
5227,2005,LOTTE,박현승,7800,8800
5226,2006,LOTTE,박현승,7800,7800
12308,2025,SAMSUNG,최성훈,7800,10000
709,2010,SK/SSG,권용관,7800,
3211,2003,SK/SSG,김태한,7800,8600
3251,2023,SK/SSG,김태훈,7800,15000
