Name,Year,Team,Salary,Prev_Salary,is_rookie,FA,Birth,Age,Position,WAR,G,oWAR,dWAR,PA,ePA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,BB,HP,IB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,R/ePA,wRC+
¿ÀÁØÇõ,2017,KIA,3000,4200,X,X,1992,25,LF,0.12,14,-0.02,0.14,13,13,12,1,3,0,0,0,3,1,0,0,1,0,0,3,0,0,0,0.25,0.308,0.25,0.558,0.057,42.4
¿ÀÁØÇõ,2016,KIA,4200,3300,X,X,1992,24,LF,0.14,47,0.13,0.01,144,142,132,18,35,8,4,2,57,15,1,2,9,1,0,38,2,2,0,0.265,0.317,0.432,0.749,0.118,85.2
¿ÀÁØÇõ,2015,KIA,3300,2700,X,X,1992,23,LF,-0.46,32,-0.57,0.11,86,85,80,11,17,2,0,2,25,10,1,1,2,1,0,22,4,1,2,0.213,0.235,0.313,0.548,0.033,24.3
¿ÀÁØÇõ,2012,HANWHA,3300,2700,X,X,1992,20,LF,-0.28,10,-0.2,-0.08,16,16,15,1,2,0,0,0,2,2,0,0,0,1,0,3,1,0,0,0.133,0.188,0.133,0.321,-0.17,-52.1
¿ÀÁØÇõ,2011,HANWHA,2700,,O,X,1992,19,LF,-0.08,2,-0.08,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,-0.317,-164.9
¿ÀÁöÈ¯,2023,LG,30000,60000,X,O,1990,33,SS,5.01,126,4.66,0.35,502,498,422,65,113,24,3,8,167,62,16,7,64,8,0,82,4,4,4,0.268,0.371,0.396,0.767,0.144,127
¿ÀÁöÈ¯,2022,LG,60000,60000,X,O,1990,32,SS,6.31,142,5.75,0.56,569,565,494,75,133,16,4,25,232,87,20,7,62,7,2,107,11,3,3,0.269,0.357,0.47,0.827,0.155,139.8
¿ÀÁöÈ¯,2021,LG,60000,60000,X,O,1990,31,SS,3.18,134,2.48,0.7,532,528,464,62,118,19,2,8,165,57,12,6,54,5,0,82,11,4,5,0.254,0.335,0.356,0.691,0.109,94.6
¿ÀÁöÈ¯,2020,LG,60000,60000,X,O,1990,30,SS,6.21,141,5.17,1.04,591,585,527,95,158,41,7,10,243,71,20,8,45,9,1,116,4,5,5,0.3,0.362,0.461,0.823,0.154,125.2
¿ÀÁöÈ¯,2019,LG,60000,40000,X,X,1990,29,SS,5.1,134,3.97,1.12,547,539,473,63,119,23,5,9,179,53,27,5,57,7,1,113,7,7,3,0.252,0.339,0.378,0.717,0.12,107.9
¿ÀÁöÈ¯,2018,LG,40000,29000,X,X,1990,28,SS,3.66,144,3.17,0.49,617,605,533,93,148,26,2,11,211,71,10,5,59,7,3,146,6,12,6,0.278,0.354,0.396,0.75,0.127,96.2
¿ÀÁöÈ¯,2017,LG,29000,35000,X,X,1990,27,SS,1.8,107,2.05,-0.24,390,387,334,47,91,13,4,8,136,39,10,5,45,5,2,105,8,1,5,0.272,0.362,0.407,0.769,0.13,103.2
¿ÀÁöÈ¯,2016,LG,35000,25000,X,X,1990,26,SS,4.75,121,4.29,0.45,472,470,393,73,110,14,5,20,194,78,17,9,65,7,0,97,7,2,5,0.28,0.387,0.494,0.881,0.17,129.1
¿ÀÁöÈ¯,2015,LG,25000,16000,X,X,1990,25,SS,4.19,138,3.31,0.88,566,563,497,76,138,41,4,11,220,56,25,10,59,4,1,121,2,3,3,0.278,0.357,0.443,0.8,0.133,107
¿ÀÁöÈ¯,2014,LG,16000,15000,X,X,1990,24,SS,2.85,113,2.45,0.41,464,457,397,72,104,20,8,8,164,56,28,12,51,7,2,102,8,6,3,0.262,0.354,0.413,0.767,0.13,99.1
¿ÀÁöÈ¯,2013,LG,15000,10200,X,X,1990,23,SS,5.74,124,3.04,2.7,514,507,441,81,113,20,8,9,176,47,30,7,54,9,0,113,7,7,3,0.256,0.347,0.399,0.746,0.005,107.2
¿ÀÁöÈ¯,2012,LG,10200,4800,X,X,1990,22,SS,2.94,133,2.25,0.69,540,527,462,66,115,22,2,12,177,53,23,14,55,6,4,122,6,9,8,0.249,0.331,0.383,0.714,-0.004,102.2
¿ÀÁöÈ¯,2011,LG,4800,10200,X,X,1990,21,SS,0.42,63,0.01,0.41,180,177,156,17,33,7,0,2,46,15,5,2,19,1,0,57,2,3,1,0.212,0.299,0.295,0.594,-0.051,61.7
¿ÀÁöÈ¯,2010,LG,10200,2400,X,X,1990,20,SS,2.35,125,1.68,0.68,417,410,352,59,85,13,6,13,149,61,13,2,44,7,0,137,1,7,7,0.241,0.332,0.423,0.755,-0.019,93.7
¿ÀÁöÈ¯,2009,LG,2400,2000,X,X,1990,19,SS,-0.08,5,-0.12,0.04,10,10,9,1,1,0,0,0,1,1,0,0,1,0,0,5,0,0,0,0.111,0.2,0.111,0.311,-0.186,-39.7
¿ÀÅÂ°ï,2023,SK/SSG,25000,10000,X,O,1991,32,1B,0.33,123,0.41,-0.07,305,297,272,37,65,14,1,7,102,28,20,1,18,4,0,67,6,8,3,0.239,0.293,0.375,0.668,0.095,79.4
¿ÀÅÂ°ï,2022,SK/SSG,10000,10500,X,X,1991,31,LF,0.47,130,-0.11,0.58,295,290,263,48,61,14,1,4,89,23,11,4,15,9,1,68,3,5,3,0.232,0.293,0.338,0.631,0.087,72.5
¿ÀÅÂ°ï,2021,SK/SSG,10500,9500,X,X,1991,30,LF,0.45,122,0.36,0.09,253,252,235,47,63,10,0,9,100,35,9,4,14,2,0,52,4,1,1,0.268,0.313,0.426,0.739,0.116,92.7
¿ÀÅÂ°ï,2020,SK/SSG,9500,8300,X,X,1991,29,LF,0.61,94,0.43,0.19,258,254,234,36,64,12,1,5,93,35,15,6,13,7,0,47,6,4,0,0.274,0.331,0.397,0.728,0.119,88.7
¿ÀÅÂ°ï,2019,KT,9500,8300,X,X,1991,28,1B,0.53,123,0.31,0.22,392,389,352,63,88,16,1,6,124,35,19,2,31,4,0,78,8,3,2,0.25,0.316,0.352,0.668,0.099,84.6
¿ÀÅÂ°ï,2018,KT,8300,8300,X,X,1991,27,1B,0.01,128,-0.32,0.34,374,371,342,55,87,17,2,12,144,39,13,8,24,4,0,92,7,3,1,0.254,0.31,0.421,0.731,0.109,76.6
¿ÀÅÂ°ï,2017,KT,8300,6000,X,X,1991,26,1B,0.08,135,-0.04,0.12,410,402,374,53,106,29,1,9,164,42,15,9,16,6,0,93,7,8,6,0.283,0.318,0.439,0.757,0.117,84
¿ÀÅÂ°ï,2016,LOTTE,8300,,X,X,1991,25,SS,-0.17,42,-0.08,-0.09,135,135,123,17,32,6,0,3,47,7,6,2,12,0,0,37,5,0,0,0.26,0.326,0.382,0.708,0.106,72
¿ÀÅÂ±Ù,2009,LG,3300,3300,X,X,1978,31,OF,-0.03,8,-0.03,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.36,-172.5
¿ÀÅÂ±Ù,2008,LG,3300,3600,X,X,1978,30,OF,-0.18,7,-0.2,0.02,11,11,9,0,0,0,0,0,0,1,1,1,2,0,0,3,0,0,0,0,0.182,0,0.182,-0.19,-57.4
¿ÀÅÂ±Ù,2007,LG,3600,3200,X,X,1978,29,OF,-0.02,68,-0.04,0.03,63,61,55,9,14,2,0,0,16,1,5,5,6,0,0,15,0,2,0,0.255,0.328,0.291,0.619,-0.024,82.7
¿ÀÅÂ±Ù,2006,LG,3200,2800,X,X,1978,28,OF,-0.03,70,-0.16,0.13,201,196,175,20,35,11,2,1,53,8,12,6,14,6,0,35,2,5,1,0.2,0.281,0.303,0.584,-0.049,58
¿ÀÅÂ±Ù,2005,LG,2800,2800,X,X,1978,27,OF,0.03,7,0.02,0,5,5,3,1,1,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0.333,0.6,0.333,0.933,0.071,167
¿ÀÅÂ±Ù,2004,LG,2800,2000,X,X,1978,26,OF,-0.57,46,-0.69,0.12,44,42,39,9,4,0,0,0,4,0,5,3,3,0,0,14,0,2,0,0.103,0.167,0.103,0.27,-0.196,-49.8
¿ÀÅÂ±Ù,2003,LG,2000,2000,X,X,1978,25,OF,-0.13,8,-0.17,0.03,8,8,6,2,0,0,0,0,0,1,3,1,1,0,0,0,0,0,1,0,0.125,0,0.125,-0.248,-104.5
¿ÀÅÂ¾ç,2023,NC,3100,3100,X,X,2002,21,CF,-0.41,21,-0.22,-0.19,3,3,3,4,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,-0.167,-141.6
¿ÀÅÂ¾ç,2022,NC,3100,3000,X,X,2002,20,CF,0.05,15,-0.06,0.1,4,4,3,5,0,0,0,0,0,0,2,2,0,1,0,1,0,0,0,0,0.25,0,0.25,0.026,20.7
¿ÀÅÂ¾ç,2021,NC,3000,3000,X,X,2002,19,SS,0.04,1,-0.03,0.07,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.179,-137.5
¿ÀÇö±Ù,2016,LOTTE,3000,3000,X,X,1985,31,RF,0.01,19,0.01,0,17,17,15,4,3,0,0,0,3,2,2,0,2,0,0,5,0,0,0,0.2,0.294,0.2,0.494,0.039,26
¿ÀÇö±Ù,2015,LOTTE,3000,2700,X,X,1985,30,RF,0.35,20,0.02,0.33,36,34,28,3,6,2,0,0,8,3,1,1,6,0,0,6,0,2,0,0.214,0.353,0.286,0.639,0.101,74.2
¿ÀÇö±Ù,2013,DOOSAN,3000,,O,X,1985,28,RF,-0.01,6,-0.04,0.02,4,4,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.5,-0.133,-8.6
¿ÀÇö±Ù,2010,DOOSAN,3000,,O,X,1985,25,RF,-0.05,3,-0.06,0.01,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.353,-168.9
¿ÀÇö±Ù,2009,SK/SSG,3000,2000,X,X,1985,24,RF,-0.08,4,-0.09,0.01,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.375,-184.3
¿ÀÇö±Ù,2008,SK/SSG,2000,,O,X,1985,23,RF,-0.12,5,-0.12,0,2,2,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,-0.332,-180.3
¿ë´öÇÑ,2016,NC,8500,8500,X,X,1981,35,C,-0.15,88,-0.34,0.19,116,114,104,16,22,3,0,2,31,7,0,0,8,1,0,21,5,2,1,0.212,0.272,0.298,0.57,0.05,36.1
¿ë´öÇÑ,2015,NC,8500,7500,X,X,1981,34,C,0.42,91,-0.02,0.44,157,152,140,12,34,6,0,1,43,13,2,1,8,4,0,26,2,5,0,0.243,0.303,0.307,0.61,0.071,51.6
¿ë´öÇÑ,2014,LOTTE,8500,6500,X,X,1981,33,C,0.36,59,0.21,0.14,92,89,82,13,25,5,0,1,33,11,0,1,3,1,0,22,4,3,3,0.305,0.326,0.402,0.728,0.11,74.4
¿ë´öÇÑ,2013,LOTTE,6500,6000,X,X,1981,32,C,-0.22,56,-0.81,0.6,101,96,88,6,13,1,0,1,17,4,1,0,7,0,0,24,2,5,1,0.148,0.208,0.193,0.401,-0.13,-0.8
¿ë´öÇÑ,2012,LOTTE,6000,4000,X,X,1981,31,C,0.39,55,0.05,0.33,80,77,72,9,17,1,0,1,21,6,3,0,4,1,0,10,0,3,0,0.236,0.286,0.292,0.578,-0.35,58.7
¿ë´öÇÑ,2011,DOOSAN,6000,4000,X,X,1981,30,C,-0.43,60,-0.57,0.14,52,49,47,3,7,2,0,0,9,2,0,0,0,2,0,8,1,3,0,0.149,0.184,0.191,0.375,-0.171,-32.5
¿ë´öÇÑ,2010,DOOSAN,4000,4500,X,X,1981,29,C,-0.31,43,-0.44,0.13,52,50,44,7,6,2,0,0,8,0,0,0,3,3,0,12,1,2,0,0.136,0.24,0.182,0.422,-0.153,-7.4
¿ë´öÇÑ,2009,DOOSAN,4500,3000,X,X,1981,28,C,-1.04,79,-0.55,-0.48,212,211,195,17,48,8,1,1,61,14,0,2,11,3,0,43,13,1,2,0.246,0.294,0.313,0.607,-0.074,45.8
¿ë´öÇÑ,2006,DOOSAN,4500,3200,X,X,1981,25,C,0.1,58,-0.03,0.14,94,90,84,9,18,3,0,2,27,6,0,0,5,0,0,14,2,4,1,0.214,0.256,0.321,0.577,-0.051,56.4
¿ë´öÇÑ,2005,DOOSAN,3200,2000,X,X,1981,24,C,0,59,-0.22,0.22,141,140,130,13,31,5,0,0,36,10,1,3,10,0,0,23,3,1,0,0.238,0.293,0.277,0.57,-0.06,57.4
¿ë´öÇÑ,2004,DOOSAN,2000,,O,X,1981,23,C,0.11,5,0.1,0.01,3,3,2,1,2,0,0,0,2,1,0,0,0,0,0,0,0,0,1,1,0.667,1,1.667,0.286,342.4
¿ìµ¿±Õ,2017,SAMSUNG,5500,5500,X,X,1989,28,RF,-0.29,8,-0.31,0.02,13,13,12,1,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0.077,0,0.077,-0.135,-96.2
¿ìµ¿±Õ,2016,SAMSUNG,5500,5500,X,X,1989,27,RF,0.12,33,-0.12,0.24,82,81,68,14,15,1,0,2,22,10,0,0,12,0,0,10,0,1,1,0.221,0.333,0.324,0.657,0.093,65
¿ìµ¿±Õ,2015,SAMSUNG,5500,6000,X,X,1989,26,RF,-0.26,37,-0.42,0.16,82,81,72,12,15,4,0,0,19,6,0,2,9,0,0,12,2,1,0,0.208,0.296,0.264,0.56,0.059,44.3
¿ìµ¿±Õ,2014,SAMSUNG,6000,5500,X,X,1989,25,RF,-0.3,30,-0.2,-0.1,43,43,39,2,9,1,0,0,10,7,0,0,4,0,0,8,1,0,0,0.231,0.302,0.256,0.558,0.053,39.1
¿ìµ¿±Õ,2013,SAMSUNG,5500,,X,X,1989,24,RF,0.76,82,0.15,0.61,94,93,80,9,18,6,0,1,27,15,3,1,11,1,1,16,0,1,1,0.225,0.323,0.338,0.661,-0.033,75.3
¿øÇõÀç,2022,HANWHA,3100,3000,X,X,1995,27,LF,-0.44,11,-0.23,-0.21,23,23,21,2,2,1,0,0,3,0,0,0,2,0,0,12,0,0,0,0.095,0.174,0.143,0.317,-0.023,-20.8
À¯°­³²,2023,LOTTE,100000,60000,X,O,1992,31,C,2.34,121,2.33,0,403,401,352,45,92,13,0,10,135,55,1,1,37,8,1,64,13,2,4,0.261,0.342,0.384,0.726,0.122,100.9
À¯°­³²,2022,LG,100000,27000,X,X,1992,30,C,2.78,139,2.49,0.29,469,463,416,54,106,16,0,8,146,47,0,0,34,11,1,98,9,6,2,0.255,0.326,0.351,0.677,0.106,95.7
À¯°­³²,2021,LG,27000,30000,X,X,1992,29,C,2.17,130,2.17,0,441,437,397,39,100,16,0,11,149,60,2,0,25,14,1,75,11,3,2,0.252,0.317,0.375,0.692,0.105,90.9
À¯°­³²,2020,LG,30000,23000,X,X,1992,28,C,2.66,137,2.44,0.23,478,475,429,51,112,18,0,16,178,74,1,1,32,13,1,84,18,2,2,0.261,0.33,0.415,0.745,0.123,100
À¯°­³²,2019,LG,23000,21000,X,X,1992,27,C,3.41,132,3.43,-0.02,468,466,418,44,113,22,0,16,183,49,0,0,30,13,2,82,21,1,6,0.27,0.334,0.438,0.772,0.131,118.2
À¯°­³²,2018,LG,21000,18500,X,X,1992,26,C,3.26,132,3.3,-0.04,465,462,425,53,126,33,0,19,216,66,0,0,28,9,1,80,21,2,1,0.296,0.352,0.508,0.86,0.156,118.1
À¯°­³²,2017,LG,18500,10000,X,X,1992,25,C,2.57,118,2.64,-0.06,364,355,324,43,90,13,0,17,154,66,2,0,14,15,0,72,4,9,2,0.278,0.335,0.475,0.81,0.137,108.1
À¯°­³²,2016,LG,10000,8100,X,X,1992,24,C,0.95,100,0.8,0.15,297,293,263,28,70,7,0,8,101,47,0,0,17,7,0,48,6,4,6,0.266,0.321,0.384,0.705,0.099,75.3
À¯°­³²,2015,LG,8100,2700,X,X,1992,23,C,1.17,126,1.2,-0.04,313,306,279,26,76,11,1,8,113,37,2,1,19,7,0,55,10,7,1,0.272,0.333,0.405,0.738,0.113,90.4
À¯°­³²,2012,LG,8100,2400,X,X,1992,20,C,-0.26,13,-0.39,0.12,28,26,24,1,3,0,0,0,3,1,0,0,0,1,0,5,0,2,1,0.125,0.154,0.125,0.279,-0.194,-61.4
À¯°­³²,2011,LG,2400,2400,X,X,1992,19,C,-0.06,3,-0.09,0.02,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.335,-180.5
À¯·Î°á,2023,HANWHA,3300,3300,X,X,2000,23,RF,-0.63,27,-0.65,0.02,53,52,48,5,7,1,0,0,8,5,1,0,1,1,0,10,3,1,2,0.146,0.173,0.167,0.34,-0.029,-24.3
À¯·Î°á,2022,HANWHA,3300,3300,X,X,2000,22,LF,-0.93,30,-0.8,-0.13,68,65,60,5,8,0,0,0,8,4,0,0,4,1,0,9,1,3,0,0.133,0.2,0.133,0.333,-0.017,-14.6
À¯·Î°á,2021,HANWHA,3300,3200,X,X,2000,21,LF,-0.88,34,-0.82,-0.07,112,110,98,11,14,5,0,1,22,7,2,1,8,2,0,39,2,2,2,0.143,0.218,0.224,0.442,0.011,8.9
À¯¹Î»ó,2021,KIA,10500,10500,X,X,1989,32,1B,-0.05,24,0.1,-0.16,74,74,60,7,14,2,0,1,19,6,0,0,8,6,0,18,1,0,0,0.233,0.378,0.317,0.695,0.128,102.3
À¯¹Î»ó,2020,KIA,10500,6000,X,X,1989,31,1B,-0.09,126,0.31,-0.4,456,453,391,38,96,23,0,8,143,65,0,0,53,6,1,80,14,2,4,0.246,0.341,0.366,0.707,0.118,89.3
À¯¹Î»ó,2019,KIA,6000,4300,X,X,1989,30,1B,1.15,61,1.25,-0.11,202,202,175,23,51,15,0,5,81,26,0,0,24,3,0,35,6,0,0,0.291,0.386,0.463,0.849,0.165,139.3
À¯¹Î»ó,2018,KIA,4300,4500,X,X,1989,29,1B,0.14,31,0.17,-0.03,58,58,48,9,13,2,1,3,26,14,0,0,8,0,0,14,3,0,2,0.271,0.362,0.542,0.904,0.169,120.4
À¯¹Î»ó,2017,KT,4300,4500,X,X,1989,28,1B,-0.02,15,-0.01,-0.01,33,33,30,4,7,1,0,1,11,2,1,0,2,1,0,8,1,0,0,0.233,0.303,0.367,0.67,0.092,66.5
À¯¹Î»ó,2016,KT,4500,3200,X,X,1989,27,1B,-0.3,95,0.28,-0.58,254,251,213,30,60,12,1,4,86,37,1,1,25,9,0,39,8,3,4,0.282,0.375,0.404,0.779,0.138,94.9
À¯¹Î»ó,2015,DOOSAN,4500,,X,X,1989,26,1B,-0.04,15,-0.04,0,45,45,38,5,10,1,0,1,14,6,1,0,5,1,0,9,1,0,1,0.263,0.356,0.368,0.724,0.119,91.1
À¯»óºó,2023,HANWHA,3300,3300,X,X,2000,23,DH,-0.01,3,-0.03,0.02,8,8,6,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0.25,0,0.25,0.005,4.2
À¯»óºó,2022,HANWHA,3300,3000,X,X,2000,22,LF,-0.09,17,0.21,-0.29,49,47,46,3,15,5,0,0,20,4,0,1,0,0,0,11,0,2,1,0.326,0.319,0.435,0.754,0.118,103.5
À¯¼­ÁØ,2021,SK/SSG,3000,3100,X,X,1995,26,SS,-0.02,6,-0.06,0.04,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.179,-166.5
À¯¼­ÁØ,2020,SK/SSG,3100,3100,X,X,1995,25,SS,0.06,28,-0.04,0.1,25,25,24,10,6,1,0,1,10,2,1,1,1,0,0,7,2,0,0,0.25,0.28,0.417,0.697,0.095,68.7
À¯¼­ÁØ,2016,SK/SSG,3100,2900,X,X,1995,21,SS,-0.24,8,-0.26,0.02,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,-0.195,-143.7
À¯¼­ÁØ,2015,SK/SSG,2900,2900,X,X,1995,20,SS,-0.15,17,-0.18,0.03,13,13,12,5,1,0,0,0,1,0,3,1,1,0,0,3,1,0,0,0.083,0.154,0.083,0.237,-0.069,-50.4
À¯¼±Á¤,2011,HEROES,3600,3600,X,X,1986,25,C,-0.05,37,-0.25,0.2,50,49,39,1,3,0,1,0,5,1,0,0,10,0,0,11,0,1,0,0.077,0.265,0.128,0.393,-0.105,16.8
À¯¼±Á¤,2010,HEROES,3600,2200,X,X,1986,24,C,0.44,53,0.25,0.19,160,156,135,16,34,6,0,0,40,14,2,1,17,1,0,30,4,4,3,0.252,0.333,0.296,0.629,-0.042,76.2
À¯¼±Á¤,2009,HEROES,2200,2200,X,X,1986,23,C,0,33,-0.25,0.25,68,67,56,5,10,1,0,1,14,8,0,0,8,2,0,9,1,1,1,0.179,0.299,0.25,0.549,-0.093,31.9
À¯¼±Á¤,2008,HEROES,2200,2000,X,X,1986,22,C,-0.18,15,-0.26,0.08,14,13,13,0,1,0,0,0,1,2,0,0,0,0,0,2,0,1,0,0.077,0.077,0.077,0.154,-0.247,-92.3
À¯¼±Á¤,2007,HYUNDAI,2200,,O,X,1986,21,C,-0.02,5,-0.04,0.02,5,5,5,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0.2,0.2,0.2,0.4,-0.131,-15.1
À¯¿µÁØ,2020,NC,2800,2800,X,X,1994,26,1B,-0.1,4,-0.07,-0.02,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.181,-129.9
À¯¿µÁØ,2019,NC,2800,2700,X,X,1994,25,1B,0.01,3,-0.1,0.11,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.164,-155.1
À¯¿µÁØ,2017,NC,2700,2700,X,X,1994,23,1B,-0.03,2,-0.03,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.187,-142.3
À¯¿ë¸ñ,2009,KIA,2300,2300,X,X,1986,23,IF,-0.06,2,-0.06,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,-0.365,-176.7
À¯¿ë¸ñ,2008,KIA,2300,2300,X,X,1986,22,IF,-0.04,6,-0.05,0.01,5,5,5,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0.2,0.2,0.2,0.4,-0.144,-18.2
À¯¿ë¸ñ,2007,SAMSUNG,2300,,O,X,1986,21,IF,-0.02,5,-0.03,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.304,-171.9
À¯ÀåÇõ,2020,HANWHA,3200,3200,X,X,2000,20,LF,-0.25,30,-0.35,0.1,46,46,42,3,7,1,0,0,8,0,0,1,4,0,0,18,0,0,0,0.167,0.239,0.19,0.429,0.012,9.9
À¯ÀåÇõ,2019,HANWHA,3200,2700,X,X,2000,19,LF,-0.21,38,-0.29,0.08,61,61,55,10,9,1,0,1,13,4,3,0,5,0,0,17,0,0,1,0.164,0.23,0.236,0.466,0.024,20.4
À¯Àç½Å,2019,KIA,4700,5700,X,X,1987,32,LF,-0.17,71,-0.02,-0.15,59,58,51,17,13,2,1,0,17,6,4,3,6,0,0,12,1,1,1,0.255,0.328,0.333,0.661,0.1,87.3
À¯Àç½Å,2018,KIA,5700,6500,X,X,1987,31,CF,0.55,46,0.62,-0.08,40,40,33,19,14,3,1,1,22,8,4,0,7,0,0,10,0,0,0,0.424,0.525,0.667,1.192,0.295,204.1
À¯Àç½Å,2017,KIA,6500,6500,X,X,1987,30,CF,-0.3,25,-0.14,-0.16,20,19,18,4,4,0,0,0,4,1,3,1,1,0,0,6,0,1,0,0.222,0.263,0.222,0.485,0.023,16.8
À¯Àç½Å,2016,HEROES,6500,6000,X,X,1987,29,CF,0.05,93,0.01,0.04,74,72,62,20,16,0,0,0,16,6,16,7,10,0,0,12,0,2,0,0.258,0.361,0.258,0.619,0.093,65.5
À¯Àç½Å,2015,HEROES,6000,4000,X,X,1987,28,2B,0.41,62,0.16,0.25,32,30,27,21,7,2,0,0,9,3,10,1,3,0,0,10,2,2,0,0.259,0.333,0.333,0.666,0.096,68.4
À¯Àç½Å,2014,HEROES,4000,4200,X,X,1987,27,2B,0.01,23,-0.02,0.03,2,2,2,8,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,-0.196,-125.9
À¯Àç½Å,2013,HEROES,4200,3200,X,X,1987,26,2B,-0.28,75,-0.12,-0.16,23,23,20,22,4,0,0,0,4,2,7,8,2,1,0,9,1,0,0,0.2,0.304,0.2,0.504,-0.085,31.3
À¯Àç½Å,2012,HEROES,3200,2400,X,X,1987,25,3B,0.31,58,0.05,0.25,96,92,85,14,20,2,2,0,26,7,5,2,6,0,0,20,0,4,1,0.235,0.283,0.306,0.589,-0.044,66.5
À¯Àç½Å,2009,HEROES,3200,2400,X,X,1987,22,2B,-0.09,9,-0.11,0.02,4,4,4,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.354,-168.2
À¯Àç½Å,2008,HEROES,2400,2000,X,X,1987,21,2B,-0.09,54,-0.13,0.04,97,95,93,19,24,2,1,0,28,7,7,2,1,1,0,19,2,2,0,0.258,0.274,0.301,0.575,-0.067,49.7
À¯Àç¿õ,2011,DOOSAN,4800,4800,X,X,1979,32,RF,-0.35,12,-0.04,-0.31,16,16,13,3,2,1,0,0,3,0,0,0,2,1,0,5,3,0,0,0.154,0.313,0.231,0.544,-0.076,40
À¯Àç¿õ,2010,DOOSAN,4800,5000,X,X,1979,31,RF,0.61,53,0.53,0.08,105,103,97,17,25,6,0,7,52,25,0,0,6,1,1,27,0,1,0,0.258,0.308,0.536,0.844,-0.004,105
À¯Àç¿õ,2009,DOOSAN,5000,4400,X,X,1979,30,RF,0.47,66,0.62,-0.15,144,144,126,16,32,11,0,4,55,14,0,0,15,3,0,33,3,0,0,0.254,0.347,0.437,0.784,-0.005,98.4
À¯Àç¿õ,2008,DOOSAN,4400,2800,X,X,1979,29,RF,0.31,104,0.96,-0.65,293,289,261,24,72,10,0,4,94,32,1,4,26,1,3,49,7,1,4,0.276,0.339,0.36,0.699,-0.013,94.6
À¯Àç¿õ,2007,DOOSAN,2800,3200,X,X,1979,28,RF,-0.17,20,-0.12,-0.05,37,37,33,0,6,1,0,0,7,2,0,0,4,0,0,11,1,0,0,0.182,0.27,0.212,0.482,-0.078,33.2
À¯Àç¿õ,2004,DOOSAN,2800,,O,X,1979,25,RF,0.44,76,0.38,0.06,172,172,153,20,34,12,1,5,63,16,1,2,15,4,0,45,1,0,0,0.222,0.308,0.412,0.72,-0.025,84.8
À¯Àç¿õ,2002,DOOSAN,2800,,O,X,1979,23,RF,-0.23,52,-0.21,-0.02,61,61,57,3,12,1,0,1,16,5,0,0,3,1,0,21,1,0,0,0.211,0.262,0.281,0.543,-0.091,32.6
À¯ÀçÇõ,2013,KIA,2700,,O,X,1992,21,CF,-0.22,22,0.03,-0.24,15,15,11,3,1,0,0,0,1,1,1,0,3,0,0,5,0,0,1,0.091,0.267,0.091,0.358,-0.066,47.3
À¯ÇÑÁØ,2021,KT,50000,50000,X,O,1981,40,RF,1.69,104,1.92,-0.23,337,336,282,30,87,16,0,5,118,42,1,0,44,7,5,34,12,0,4,0.309,0.409,0.418,0.827,0.169,135.2
À¯ÇÑÁØ,2020,KT,50000,50000,X,O,1981,39,RF,0.73,119,0.63,0.1,428,427,386,48,108,17,0,11,158,64,0,0,40,0,2,51,9,1,1,0.28,0.347,0.409,0.756,0.13,98.6
